title,year_month_x,type,release_date,imdb_score,imdb_votes,genres,country,director,date,open,high,low,close,adj_close,volume,daily_return,volatility,MA30,year_month_y
The Inmate,2019-09,SHOW,2019-09-26,7.041423766816143,18169.048766816144,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",Mexico,Unknown,2019-09-26,266.4200134277344,268.04998779296875,260.20001220703125,263.3099975585937,263.3099975585937,7684000,-0.0054391027059728,0.0205312378055722,288.9876658121745,2019-09
El Marginal,2019-09,SHOW,2019-09-27,7.041423766816143,18169.048766816144,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",Argentina,Unknown,2019-09-27,266.17999267578125,267.44000244140625,260.3900146484375,263.0799865722656,263.0799865722656,7328300,-0.0008735368518504,0.0204934983960118,287.8983317057292,2019-09
In the Shadow of the Moon,2019-09,MOVIE,2019-09-27,6.275354449472096,27071.894419306183,"Dramas, Sci-Fi & Fantasy, Thrillers","United States, Canada",Jim Mickle,2019-09-27,266.17999267578125,267.44000244140625,260.3900146484375,263.0799865722656,263.0799865722656,7328300,-0.0008735368518504,0.0204934983960118,287.8983317057292,2019-09
Sturgill Simpson Presents Sound & Fury,2019-09,MOVIE,2019-09-27,6.275354449472096,27071.894419306183,"Anime Features, Music & Musicals, Sci-Fi & Fantasy",United States,"Jumpei Mizusaki, Koji Morimoto, Michael Arias, Masaru Matsumoto, Arthell Isom, Henry Thurlow, Takanobu Mizuno, Elsa Nakamichi, Hajime Sasaki, Shinji Takagi",2019-09-27,266.17999267578125,267.44000244140625,260.3900146484375,263.0799865722656,263.0799865722656,7328300,-0.0008735368518504,0.0204934983960118,287.8983317057292,2019-09
Deliha 2,2019-09,MOVIE,2019-09-27,6.275354449472096,27071.894419306183,"Comedies, International Movies",Turkey,Gupse Ãzay,2019-09-27,266.17999267578125,267.44000244140625,260.3900146484375,263.0799865722656,263.0799865722656,7328300,-0.0008735368518504,0.0204934983960118,287.8983317057292,2019-09
Bard of Blood,2019-09,SHOW,2019-09-27,7.041423766816143,18169.048766816144,"International TV Shows, TV Action & Adventure, TV Dramas",India,Unknown,2019-09-27,266.17999267578125,267.44000244140625,260.3900146484375,263.0799865722656,263.0799865722656,7328300,-0.0008735368518504,0.0204934983960118,287.8983317057292,2019-09
TUNA GIRL,2019-09,MOVIE,2019-09-28,6.275354449472096,27071.894419306183,"Dramas, International Movies",Japan,Mana Yasuda,2019-09-27,266.17999267578125,267.44000244140625,260.3900146484375,263.0799865722656,263.0799865722656,7328300,-0.0008735368518504,0.0204934983960118,287.8983317057292,2019-09
Cultivating the Seas: History and Future of the Full-Cycle Cultured Kindai Tuna,2019-09,MOVIE,2019-09-28,6.275354449472096,27071.894419306183,"Documentaries, International Movies",Unknown,Mana Yasuda,2019-09-27,266.17999267578125,267.44000244140625,260.3900146484375,263.0799865722656,263.0799865722656,7328300,-0.0008735368518504,0.0204934983960118,287.8983317057292,2019-09
Domino,2019-09,MOVIE,2019-09-28,6.275354449472096,27071.894419306183,"International Movies, Thrillers","Denmark, France, Belgium, Italy, Netherlands, United States, United Kingdom",Brian De Palma,2019-09-27,266.17999267578125,267.44000244140625,260.3900146484375,263.0799865722656,263.0799865722656,7328300,-0.0008735368518504,0.0204934983960118,287.8983317057292,2019-09
Gotham,2019-09,SHOW,2019-09-30,7.041423766816143,18169.048766816144,"Crime TV Shows, TV Action & Adventure, TV Dramas",United States,Danny Cannon,2019-09-30,264.0,268.8800048828125,262.7799987792969,267.6199951171875,267.6199951171875,6727200,0.0172571414651292,0.0202237506926966,286.7256652832031,2019-09
Mo Gilligan: Momentum,2019-09,MOVIE,2019-09-30,6.275354449472096,27071.894419306183,Stand-Up Comedy,United Kingdom,Chris Howe,2019-09-30,264.0,268.8800048828125,262.7799987792969,267.6199951171875,267.6199951171875,6727200,0.0172571414651292,0.0202237506926966,286.7256652832031,2019-09
Dumb and Dumberer: When Harry Met Lloyd,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,Comedies,United States,Troy Miller,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
Inmates,2019-10,SHOW,2019-10-01,7.041423766816143,18169.048766816144,"International TV Shows, TV Comedies",India,Unknown,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
The Cruise,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,"Comedies, Cult Movies, International Movies",Poland,Marek Piwowski,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
Little Baby Bum: Go Buster,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,Children & Family Movies,Unknown,Unknown,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
Charlie's Angels: Full Throttle,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,"Action & Adventure, Comedies",United States,McG,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
Westerplatte Resists,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,"Classic Movies, Dramas, International Movies",Poland,StanisÅaw RÃ³Å¼ewicz,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
Trainspotting,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,"Comedies, Cult Movies, Dramas",United Kingdom,Danny Boyle,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
Knowing,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,"Sci-Fi & Fantasy, Thrillers","United States, United Kingdom, Australia",Alex Proyas,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
Limitless,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,"Documentaries, International Movies, Sports Movies",India,Vrinda Samartha,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
Men in Black II,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,"Action & Adventure, Comedies, Sci-Fi & Fantasy",United States,Barry Sonnenfeld,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
Rugrats in Paris: The Movie,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,"Children & Family Movies, Comedies","Germany, United States","Stig Bergqvist, Paul Demeyer",2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
Walking Out,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,"Dramas, Independent Movies, Thrillers",United States,"Alex Smith, Andrew J. Smith",2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
The Time Traveler's Wife,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,"Dramas, Romantic Movies, Sci-Fi & Fantasy",United States,Robert Schwentke,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
College Romance,2019-10,SHOW,2019-10-01,7.041423766816143,18169.048766816144,"International TV Shows, Romantic TV Shows, TV Comedies",India,Unknown,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
Chicago Typewriter,2019-10,SHOW,2019-10-01,7.041423766816143,18169.048766816144,"International TV Shows, Korean TV Shows, Romantic TV Shows",South Korea,Unknown,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
The Bounty Hunter,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,"Action & Adventure, Comedies, Romantic Movies",United States,Andy Tennant,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
The lynx,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,"Dramas, International Movies",Poland,StanisÅaw RÃ³Å¼ewicz,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
Sinister Circle,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,"Horror Movies, International Movies",Peru,Dorian FernÃ¡ndez-Moris,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
Girls Hostel,2019-10,SHOW,2019-10-01,7.041423766816143,18169.048766816144,"International TV Shows, TV Comedies, TV Dramas",India,Unknown,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
Harold & Kumar Escape from Guantanamo Bay,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,"Comedies, Cult Movies",United States,"Jon Hurwitz, Hayden Schlossberg",2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
Exit Wounds,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,Action & Adventure,United States,Andrzej Bartkowiak,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
"Escape from the ""Liberty"" Cinema",2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,"Comedies, Dramas, Independent Movies",Poland,Wojciech Marczewski,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
The Figurine (Araromire),2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,"Horror Movies, International Movies, Thrillers",Nigeria,Kunle Afolayan,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
Superman Returns,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,"Action & Adventure, Sci-Fi & Fantasy",United States,Bryan Singer,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
The Flintstones,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,"Children & Family Movies, Comedies",United States,Brian Levant,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
Hotel Pacific,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,"Classic Movies, Dramas, International Movies","Poland,",Janusz Majewski,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
The Flintstones in Viva Rock Vegas,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,"Children & Family Movies, Comedies, Romantic Movies",United States,Brian Levant,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
300 Miles to Heaven,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,"Dramas, International Movies","Denmark, France, Poland",Maciej Dejczer,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
Jealousy and medicine,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,"Dramas, International Movies, Romantic Movies",Poland,Janusz Majewski,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
The Pursuit of Happyness,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,Dramas,United States,Gabriele Muccino,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
Medium,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,"Horror Movies, International Movies, Thrillers","Poland, West Germany",Jacek Koprowicz,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
Honey 2,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,"Dramas, Romantic Movies",United States,Bille Woodruff,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
Scream 2,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,Horror Movies,United States,Wes Craven,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
Miniforce X,2019-10,SHOW,2019-10-01,7.041423766816143,18169.048766816144,"Kids' TV, Korean TV Shows",South Korea,Unknown,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
Blow,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,Dramas,United States,Ted Demme,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
The Squid and the Whale,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,"Comedies, Dramas, Independent Movies",United States,Noah Baumbach,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
One Direction: This Is Us,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,"Documentaries, Music & Musicals",United States,Morgan Spurlock,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
Unaccompanied Minors,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,"Children & Family Movies, Comedies",United States,Paul Feig,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
Crash,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,"Dramas, Independent Movies","United States, Germany",Paul Haggis,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
Senna,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,"Documentaries, International Movies, Sports Movies","United Kingdom, France, United States",Asif Kapadia,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
Engineering Girls,2019-10,SHOW,2019-10-01,7.041423766816143,18169.048766816144,"International TV Shows, TV Comedies",India,Unknown,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
First Kiss,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,"Dramas, International Movies, Romantic Movies",Netherlands,Roy Poortmans,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
The spiral,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,"Dramas, Independent Movies, International Movies",Poland,Krzysztof Zanussi,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
Bad Boys,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,"Action & Adventure, Comedies",United States,Michael Bay,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
The Rugrats Movie,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,"Children & Family Movies, Comedies",United States,"Igor Kovalyov, Norton Virgien",2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
Along Came a Spider,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,Thrillers,"United States, Germany, Canada",Lee Tamahori,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
Candyman,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,"Cult Movies, Horror Movies","United States, United Kingdom",Bernard Rose,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
No Reservations,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,"Comedies, Romantic Movies",United States,Scott Hicks,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
Ocean's Twelve,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,"Action & Adventure, Comedies",United States,Steven Soderbergh,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
Ocean's Thirteen,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,"Action & Adventure, Comedies",United States,Steven Soderbergh,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
Alpha and Omega 2: A Howl-iday Adventure,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,Children & Family Movies,United States,Richard Rich,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
Bad Boys II,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,"Action & Adventure, Comedies",United States,Michael Bay,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
The Liar and His Lover,2019-10,SHOW,2019-10-01,7.041423766816143,18169.048766816144,"International TV Shows, Korean TV Shows, Romantic TV Shows",South Korea,Unknown,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
Weather forecast,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,"Dramas, International Movies",Poland,Antoni Krauze,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
Earth to Echo,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,"Children & Family Movies, Sci-Fi & Fantasy",United States,Dave Green,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
The Bucket List,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,"Comedies, Dramas",United States,Rob Reiner,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
Cheese in the Trap,2019-10,SHOW,2019-10-01,7.041423766816143,18169.048766816144,"International TV Shows, Korean TV Shows, Romantic TV Shows",South Korea,Lee Yoon-jung,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
The K2,2019-10,SHOW,2019-10-01,7.041423766816143,18169.048766816144,"International TV Shows, Korean TV Shows, Romantic TV Shows",South Korea,Unknown,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
Nikki Glaser: Banginâ,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,Stand-Up Comedy,United States,Nicholaus Goossen,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
Raging Bull,2019-10,MOVIE,2019-10-01,6.275354449472096,27071.894419306183,"Classic Movies, Dramas, Sports Movies",United States,Martin Scorsese,2019-10-01,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,0.0073237855572783,0.0197596589427564,285.3989980061849,2019-10
Court Justice,2019-10,SHOW,2019-10-02,7.041423766816143,18169.048766816144,"Crime TV Shows, Docuseries, International TV Shows",Australia,Unknown,2019-10-02,263.6099853515625,269.3500061035156,262.19000244140625,268.0299987792969,268.0299987792969,7659100,-0.0057496396994338,0.0189796582157281,284.36699829101565,2019-10
Living Undocumented,2019-10,SHOW,2019-10-02,7.041423766816143,18169.048766816144,Docuseries,United States,Unknown,2019-10-02,263.6099853515625,269.3500061035156,262.19000244140625,268.0299987792969,268.0299987792969,7659100,-0.0057496396994338,0.0189796582157281,284.36699829101565,2019-10
Diva Brides,2019-10,SHOW,2019-10-02,7.041423766816143,18169.048766816144,"British TV Shows, Reality TV",Unknown,Unknown,2019-10-02,263.6099853515625,269.3500061035156,262.19000244140625,268.0299987792969,268.0299987792969,7659100,-0.0057496396994338,0.0189796582157281,284.36699829101565,2019-10
Horror Homes,2019-10,SHOW,2019-10-02,7.041423766816143,18169.048766816144,"British TV Shows, Docuseries, International TV Shows",United Kingdom,Unknown,2019-10-02,263.6099853515625,269.3500061035156,262.19000244140625,268.0299987792969,268.0299987792969,7659100,-0.0057496396994338,0.0189796582157281,284.36699829101565,2019-10
Ghost Town Gold,2019-10,SHOW,2019-10-02,7.041423766816143,18169.048766816144,Reality TV,United States,Unknown,2019-10-02,263.6099853515625,269.3500061035156,262.19000244140625,268.0299987792969,268.0299987792969,7659100,-0.0057496396994338,0.0189796582157281,284.36699829101565,2019-10
Bringing Sexy Back,2019-10,SHOW,2019-10-02,7.041423766816143,18169.048766816144,"International TV Shows, Reality TV",Unknown,Unknown,2019-10-02,263.6099853515625,269.3500061035156,262.19000244140625,268.0299987792969,268.0299987792969,7659100,-0.0057496396994338,0.0189796582157281,284.36699829101565,2019-10
License to Drill: Louisiana,2019-10,SHOW,2019-10-02,7.041423766816143,18169.048766816144,Reality TV,Canada,Unknown,2019-10-02,263.6099853515625,269.3500061035156,262.19000244140625,268.0299987792969,268.0299987792969,7659100,-0.0057496396994338,0.0189796582157281,284.36699829101565,2019-10
Kitten Rescuers,2019-10,SHOW,2019-10-02,7.041423766816143,18169.048766816144,"British TV Shows, International TV Shows, Reality TV",United Kingdom,Unknown,2019-10-02,263.6099853515625,269.3500061035156,262.19000244140625,268.0299987792969,268.0299987792969,7659100,-0.0057496396994338,0.0189796582157281,284.36699829101565,2019-10
Ready to Mingle,2019-10,MOVIE,2019-10-02,6.275354449472096,27071.894419306183,"Comedies, International Movies, Romantic Movies",Mexico,Luis Javier Henaine,2019-10-02,263.6099853515625,269.3500061035156,262.19000244140625,268.0299987792969,268.0299987792969,7659100,-0.0057496396994338,0.0189796582157281,284.36699829101565,2019-10
Salam - The First ****** Nobel Laureate,2019-10,MOVIE,2019-10-02,6.275354449472096,27071.894419306183,Documentaries,United States,Anand Kamalakar,2019-10-02,263.6099853515625,269.3500061035156,262.19000244140625,268.0299987792969,268.0299987792969,7659100,-0.0057496396994338,0.0189796582157281,284.36699829101565,2019-10
Border Patrol,2019-10,SHOW,2019-10-02,7.041423766816143,18169.048766816144,Reality TV,Unknown,Unknown,2019-10-02,263.6099853515625,269.3500061035156,262.19000244140625,268.0299987792969,268.0299987792969,7659100,-0.0057496396994338,0.0189796582157281,284.36699829101565,2019-10
Botched Up Bodies,2019-10,SHOW,2019-10-02,7.041423766816143,18169.048766816144,"British TV Shows, Docuseries, International TV Shows",United Kingdom,Unknown,2019-10-02,263.6099853515625,269.3500061035156,262.19000244140625,268.0299987792969,268.0299987792969,7659100,-0.0057496396994338,0.0189796582157281,284.36699829101565,2019-10
Forks Over Knives,2019-10,MOVIE,2019-10-03,6.275354449472096,27071.894419306183,Documentaries,United States,Lee Fulkerson,2019-10-03,267.7799987792969,268.8399963378906,257.010009765625,268.1499938964844,268.1499938964844,8951000,0.0004476928617467,0.0189927348111171,283.3783315022786,2019-10
Seis Manos,2019-10,SHOW,2019-10-03,7.041423766816143,18169.048766816144,"Anime Series, Crime TV Shows",United States,Unknown,2019-10-03,267.7799987792969,268.8399963378906,257.010009765625,268.1499938964844,268.1499938964844,8951000,0.0004476928617467,0.0189927348111171,283.3783315022786,2019-10
Super Monsters,2019-10,SHOW,2019-10-04,7.041423766816143,18169.048766816144,Kids' TV,Unknown,Unknown,2019-10-04,268.20001220703125,275.4800109863281,266.4700012207031,272.7900085449219,272.7900085449219,9890400,0.0173038029239289,0.0193625196573405,282.5736653645833,2019-10
Brother in Love,2019-10,MOVIE,2019-10-04,6.275354449472096,27071.894419306183,"Comedies, International Movies, Romantic Movies",Turkey,Onur Bilgetay,2019-10-04,268.20001220703125,275.4800109863281,266.4700012207031,272.7900085449219,272.7900085449219,9890400,0.0173038029239289,0.0193625196573405,282.5736653645833,2019-10
A Plastic Ocean,2019-10,MOVIE,2019-10-04,6.275354449472096,27071.894419306183,Documentaries,"United Kingdom, Hong Kong",Unknown,2019-10-04,268.20001220703125,275.4800109863281,266.4700012207031,272.7900085449219,272.7900085449219,9890400,0.0173038029239289,0.0193625196573405,282.5736653645833,2019-10
Kids on the Block,2019-10,MOVIE,2019-10-04,6.275354449472096,27071.894419306183,"Children & Family Movies, Comedies",Turkey,TugÃ§e Soysop,2019-10-04,268.20001220703125,275.4800109863281,266.4700012207031,272.7900085449219,272.7900085449219,9890400,0.0173038029239289,0.0193625196573405,282.5736653645833,2019-10
